6.80,-0.0730,0.0,,
6.90,0.0116,0.0,,
7.00,-0.0727,0.0,,
7.10,0.1155,0.0,,
7.20,-0.0843,0.0,,
7.30,-0.0843,0.0,,
7.40,-0.0090,0.0,,
7.50,0.0828,0.0,,
7.60,0.0916,0.0,,
7.70,0.0873,0.0,,
7.80,0.0198,0.0,,
7.90,0.0124,0.0,,
8.00,0.1670,0.0,,
8.10,-0.0726,0.0,,
8.20,-0.0099,0.0,,
8.30,-0.0698,0.0,,
8.40,-0.1076,0.0,,
8.50,-0.1526,0.0,,
8.60,-0.1260,0.0,,
8.70,-0.1941,0.0,,
8.80,0.0990,0.0,,
8.90,0.0190,0.0,,
9.00,0.0410,0.0,,
9.10,0.1809,0.0,,
9.20,0.0706,0.0,,
9.30,0.0863,0.0,,
9.40,-0.0369,0.0,,
9.50,0.0329,0.0,,
9.60,-0.0476,0.0,,
9.70,0.0628,0.0,,
9.80,0.1361,0.0,,
9.90,-0.0253,0.0,,
10.00,0.0254,0.0,,
10.10,0.1624,0.0,,
10.20,-0.0905,0.0,,
10.30,0.0191,0.0,,
10.40,-0.0052,0.0,,
10.50,0.0390,0.0,,
10.60,-0.1360,0.0,,
10.70,0.1093,0.0,,
10.80,-0.1643,0.0,,
10.90,0.0278,0.0,,
11.00,0.0265,0.0,,
11.10,0.2298,0.0,,
11.20,0.1018,0.0,,
11.30,-0.0562,0.0,,
11.40,-0.1376,0.0,,
11.50,0.2291,0.0,,
11.60,0.1985,0.0,,
11.70,0.0499,0.0,,
11.80,-0.0115,0.0,,
11.90,-0.0154,0.0,,
12.00,-0.0160,0.0,,
12.10,0.0908,0.0,,
12.20,0.0095,0.0,,
12.30,0.0016,0.0,,
12.40,0.0051,0.0,,
12.50,0.1664,0.0,,
12.60,-0.1103,0.0,,
12.70,-0.0585,0.0,,
12.80,-0.0458,0.0,,
12.90,-0.0679,0.0,,
13.00,0.0649,0.0,,
13.10,-0.1178,0.0,,
13.20,0.1222,0.0,,
13.30,-0.0868,0.0,,
13.40,0.1434,0.0,,
13.50,-0.0873,0.0,,
13.60,0.1562,0.0,,
13.70,-0.1130,0.0,,
13.80,-0.1189,0.0,,
13.90,0.0138,0.0,,
14.00,0.1218,0.0,,
14.10,0.1645,0.0,,
14.20,-0.0418,0.0,,
14.30,0.0042,0.0,,
14.40,0.1473,0.0,,
14.50,0.0270,0.0,,
14.60,0.1552,0.0,,
14.70,-0.1665,0.0,,
14.80,-0.0560,0.0,,
14.90,-0.0327,0.0,,
15.00,0.0379,0.0,,
15.10,-0.1309,0.0,,
15.20,0.1240,0.0,,
15.30,0.0659,0.0,,
15.40,-0.0612,0.0,,
15.50,0.1538,0.0,,
15.60,0.0263,0.0,,
15.70,-0.0006,0.0,,
15.80,-0.0263,0.0,,
15.90,-0.1207,0.0,,
16.00,0.0802,0.0,,
16.10,0.0745,0.0,,
16.20,-0.1761,0.0,,
16.30,0.0561,0.0,,
16.40,0.0490,0.0,,
16.50,0.1717,0.0,,
16.60,0.1049,0.0,,
16.70,-0.0689,0.0,,
16.80,0.1461,0.0,,
16.90,0.0572,0.0,,
17.00,0.0271,0.0,,
17.10,0.0837,0.0,,
17.20,0.0713,0.0,,
17.30,0.0687,0.0,,
17.40,0.1077,0.0,,
17.50,-0.0882,0.0,,
17.60,0.0694,0.0,,
17.70,-0.0192,0.0,,
17.80,0.1426,0.0,,
17.90,-0.0140,0.0,,
18.00,-0.1843,0.0,,
18.10,-0.1960,0.0,,
18.20,0.1578,0.0,,
18.30,0.1862,0.0,,
18.40,0.0082,0.0,,
18.50,-0.0572,0.0,,
18.60,0.1281,0.0,,
18.70,-0.1890,0.0,,
18.80,0.0434,0.0,,
18.90,-0.0253,0.0,,
19.00,0.1455,0.0,,
19.10,0.0151,0.0,,
19.20,0.1354,0.0,,
19.30,0.0174,0.0,,
19.40,-0.1485,0.0,,
19.50,-0.0616,0.0,,
19.60,0.1724,0.0,,
19.70,0.1196,0.0,,
19.80,-0.2026,0.0,,
19.90,0.1873,0.0,,
20.00,0.1002,0.0,,
20.10,-0.0823,0.0,,
20.20,-0.0140,0.0,,
20.30,-0.0318,0.0,,
20.40,-0.1650,0.0,,
20.50,0.2390,0.0,,
20.60,-0.0591,0.0,,
20.70,0.0633,0.0,,
20.80,0.0381,0.0,,
20.90,-0.1043,0.0,,
21.00,0.1329,0.0,,
21.10,-0.0131,0.0,,
21.20,-0.0829,0.0,,
21.30,-0.0306,0.0,,
21.40,0.0662,0.0,,
21.50,0.0981,0.0,,
21.60,-0.2746,0.0,,
21.70,0.1258,0.0,,
21.80,0.0585,0.0,,
21.90,0.0576,0.0,,
22.00,0.0158,0.0,,
22.10,-0.0277,0.0,,
22.20,-0.0152,0.0,,
22.30,0.0454,0.0,,
22.40,-0.0531,0.0,,
22.50,0.0478,0.0,,
22.60,-0.0579,0.0,,
22.70,0.0682,0.0,,
22.80,0.1714,0.0,,
22.90,-0.0519,0.0,,
23.00,-0.2037,0.0,,
23.10,0.2203,0.0,,
23.20,0.1096,0.0,,
23.30,-0.1906,0.0,,
23.40,0.0061,0.0,,
23.50,0.0773,0.0,,
23.60,0.0818,0.0,,
23.70,-0.0073,0.0,,
23.80,0.0580,0.0,,
23.90,0.0452,0.0,,
24.00,0.0378,0.0,,
24.10,0.0027,0.0,,
24.20,-0.1135,0.0,,
24.30,0.1589,0.0,,
24.40,0.0385,0.0,,
24.50,0.1452,0.0,,
24.60,-0.1086,0.0,,
24.70,-0.1064,0.0,,
24.80,0.2359,0.0,,
24.90,0.0142,0.0,,
25.00,-0.1710,0.0,,
25.10,-0.1093,0.0,,
25.20,0.0940,0.0,,
25.30,-0.0760,0.0,,
25.40,0.0184,0.0,,
25.50,-0.0920,0.0,,
25.60,-0.0697,0.0,,
25.70,-0.0668,0.0,,
25.80,-0.0337,0.0,,
25.90,-0.1149,0.0,,
26.00,-0.0894,0.0,,
26.10,-0.1532,0.0,,
26.20,-0.0232,0.0,,
26.30,-0.0211,0.0,,
26.40,0.0518,0.0,,
26.50,0.0203,0.0,,
26.60,-0.0665,0.0,,
26.70,0.0625,0.0,,
26.80,-0.2176,0.0,,
26.90,0.0616,0.0,,
27.00,-0.1161,0.0,,
27.10,0.0622,0.0,,
27.20,-0.0876,0.0,,
27.30,-0.0590,0.0,,
27.40,0.1077,0.0,,
27.50,-0.0752,0.0,,
27.60,0.1114,0.0,,
27.70,0.0004,0.0,,
27.80,0.0397,0.0,,
27.90,-0.1568,0.0,,
28.00,-0.0385,0.0,,
28.10,-0.1627,0.0,,
28.20,-0.2611,0.0,,
28.30,0.0028,0.0,,
28.40,0.0039,0.0,,
28.50,-0.0021,0.0,,
28.60,0.0487,0.0,,
28.70,0.0930,0.0,,
28.80,0.0492,0.0,,
28.90,0.1846,0.0,,
29.00,-0.0084,0.0,,
29.10,-0.0698,0.0,,
29.20,-0.0771,0.0,,
29.30,-0.1338,0.0,,
29.40,-0.0873,0.0,,
29.50,0.0351,0.0,,
29.60,0.0722,0.0,,
29.70,0.0722,0.0,,
29.80,0.0152,0.0,,
29.90,0.0181,0.0,,
30.00,0.0084,0.0,,
30.10,-0.0702,0.0,,
30.20,0.0564,0.0,,
30.30,0.1429,0.0,,
30.40,-0.0841,0.0,,
30.50,0.0406,0.0,,
30.60,-0.0733,0.0,,
30.70,0.0020,0.0,,
30.80,0.1253,0.0,,
30.90,-0.0860,0.0,,
31.00,0.0080,0.0,,
31.10,-0.2575,0.0,,
31.20,0.0226,0.0,,
31.30,0.2442,0.0,,
31.40,0.0844,0.0,,
31.50,-0.1240,0.0,,
31.60,-0.0736,0.0,,
31.70,0.0083,0.0,,
31.80,-0.1255,0.0,,
31.90,0.0902,0.0,,
32.00,-0.1489,0.0,,
32.10,-0.1458,0.0,,
32.20,-0.0223,0.0,,
32.30,-0.0230,0.0,,
32.40,-0.1080,0.0,,
32.50,-0.0973,0.0,,
32.60,0.0150,0.0,,
32.70,0.0916,0.0,,
32.80,-0.1482,0.0,,
32.90,-0.0292,0.0,,
33.00,0.0515,0.0,,
33.10,0.0690,0.0,,
33.20,-0.0113,0.0,,
33.30,0.0529,0.0,,
33.40,0.0270,0.0,,
33.50,-0.0459,0.0,,
33.60,0.0777,0.0,,
33.70,0.0039,0.0,,
33.80,0.0481,0.0,,
33.90,0.0570,0.0,,
34.00,0.1463,0.0,,
34.10,0.0651,0.0,,
34.20,-0.0181,0.0,,
34.30,-0.1402,0.0,,
34.40,-0.1920,0.0,,
34.50,0.0188,0.0,,
34.60,-0.0199,0.0,,
34.70,-0.0205,0.0,,
34.80,0.1285,0.0,,
34.90,-0.0542,0.0,,
35.00,-0.0882,0.0,,
35.10,-0.0331,0.0,,
35.20,0.0114,0.0,,
35.30,-0.0280,0.0,,
35.40,-0.0995,0.0,,
35.50,0.0028,0.0,,
35.60,0.2292,0.0,,
35.70,0.1007,0.0,,
35.80,-0.1437,0.0,,
35.90,0.0864,0.0,,
36.00,-0.0110,0.0,,
36.10,-0.0062,0.0,,
36.20,-0.0356,0.0,,
36.30,0.1640,0.0,,
36.40,-0.1704,0.0,,
36.50,0.0457,0.0,,
36.60,0.0319,0.0,,
36.70,-0.0105,0.0,,
36.80,-0.0587,0.0,,
36.90,0.2259,0.0,,
37.00,0.1958,0.0,,
37.10,-0.0056,0.0,,
37.20,0.1556,0.0,,
37.30,-0.0993,0.0,,
37.40,-0.0104,0.0,,
37.50,-0.1139,0.0,,
37.60,0.0401,0.0,,
37.70,0.1014,0.0,,
37.80,0.0755,0.0,,
37.90,0.1578,0.0,,
38.00,0.0279,0.0,,
38.10,0.0206,0.0,,
38.20,0.0574,0.0,,
38.30,-0.1241,0.0,,
38.40,0.0140,0.0,,
38.50,0.0785,0.0,,
38.60,0.0695,0.0,,
38.70,-0.0051,0.0,,
38.80,0.0027,0.0,,
38.90,-0.0649,0.0,,
39.00,-0.1320,0.0,,
39.10,-0.0977,0.0,,
39.20,-0.0297,0.0,,
39.30,0.0003,0.0,,
39.40,0.2393,0.0,,
39.50,0.0185,0.0,,
39.60,0.0129,0.0,,
39.70,-0.1319,0.0,,
39.80,-0.0839,0.0,,
39.90,0.1097,0.0,,
40.00,0.0946,0.0,,
40.10,0.0429,0.0,,
40.20,0.1226,0.0,,
40.30,-0.0566,0.0,,
40.40,-0.0376,0.0,,
40.50,0.1114,0.0,,
40.60,-0.0380,0.0,,
40.70,-0.0107,0.0,,
40.80,-0.1109,0.0,,
40.90,-0.1122,0.0,,
41.00,0.0819,0.0,,
41.10,0.0600,0.0,,
41.20,0.0405,0.0,,
41.30,-0.1501,0.0,,
41.40,-0.1229,0.0,,
41.50,-0.1052,0.0,,
41.60,-0.0567,0.0,,
41.70,0.0023,0.0,,
41.80,0.0294,0.0,,
41.90,0.0194,0.0,,
42.00,0.0263,0.0,,
42.10,0.0125,0.0,,
42.20,-0.1143,0.0,,
42.30,0.0444,0.0,,
42.40,0.0982,0.0,,
42.50,-0.2042,0.0,,
42.60,-0.0498,0.0,,
42.70,-0.0729,0.0,,
42.80,0.0713,0.0,,
42.90,-0.0899,0.0,,
43.00,0.1754,0.0,,
43.10,0.0511,0.0,,
43.20,0.1900,0.0,,
43.30,0.0756,0.0,,
43.40,0.0556,0.0,,
43.50,0.0671,0.0,,
43.60,-0.0084,0.0,,
43.70,0.0146,0.0,,
43.80,0.1567,0.0,,
43.90,0.0585,0.0,,
44.00,0.1209,0.0,,
44.10,-0.0516,0.0,,
44.20,0.0714,0.0,,
44.30,0.0281,0.0,,
44.40,-0.0184,0.0,,
44.50,-0.0168,0.0,,
44.60,-0.0711,0.0,,
44.70,-0.0815,0.0,,
44.80,-0.2811,0.0,,
44.90,-0.0462,0.0,,
45.00,-0.0549,0.0,,
45.10,0.2036,0.0,,
45.20,0.0786,0.0,,
45.30,-0.0925,0.0,,
45.40,-0.0761,0.0,,
45.50,0.1305,0.0,,
45.60,-0.1908,0.0,,
45.70,0.0124,0.0,,
45.80,0.1047,0.0,,
45.90,0.0995,0.0,,
46.00,-0.1296,0.0,,
46.10,0.0524,0.0,,
46.20,0.0862,0.0,,
46.30,-0.0695,0.0,,
46.40,0.0375,0.0,,
46.50,0.0393,0.0,,
46.60,-0.0063,0.0,,
46.70,-0.1345,0.0,,
46.80,0.0597,0.0,,
46.90,0.0046,0.0,,
47.00,0.1693,0.0,,
47.10,0.0270,0.0,,
47.20,-0.1920,0.0,,
47.30,0.0083,0.0,,
47.40,-0.0166,0.0,,
47.50,-0.0734,0.0,,
47.60,0.0811,0.0,,
47.70,-0.0448,0.0,,
47.80,-0.0325,0.0,,
47.90,-0.0353,0.0,,
48.00,-0.0927,0.0,,
48.10,-0.1277,0.0,,
48.20,0.1508,0.0,,
48.30,0.0250,0.0,,
48.40,-0.1285,0.0,,
48.50,-0.0729,0.0,,
48.60,0.0655,0.0,,
48.70,0.0580,0.0,,
48.80,0.0552,0.0,,
48.90,-0.0585,0.0,,
49.00,-0.0793,0.0,,
49.10,-0.1530,0.0,,
49.20,0.0427,0.0,,
49.30,-0.1521,0.0,,
49.40,-0.1933,0.0,,
49.50,-0.0170,0.0,,
49.60,0.0831,0.0,,
49.70,0.0455,0.0,,
49.80,-0.0118,0.0,,
49.90,-0.2587,0.0,,
50.00,-0.0557,0.0,,
50.10,-0.1158,0.0,,
50.20,-0.1832,0.0,,
50.30,0.1780,0.0,,
50.40,-0.0537,0.0,,
50.50,0.1488,0.0,,
50.60,-0.0217,0.0,,
50.70,0.0763,0.0,,
50.80,-0.0449,0.0,,
50.90,-0.0857,0.0,,
51.00,0.1184,0.0,,
51.10,0.0785,0.0,,
51.20,0.0646,0.0,,
51.30,0.0429,0.0,,
51.40,0.0127,0.0,,
51.50,0.0897,0.0,,
51.60,0.0620,0.0,,
51.70,-0.0549,0.0,,
51.80,0.0289,0.0,,
51.90,-0.0214,0.0,,
52.00,0.1207,0.0,,
52.10,-0.1026,0.0,,
52.20,0.0662,0.0,,
52.30,0.0694,0.0,,
52.40,0.0142,0.0,,
52.50,-0.0379,0.0,,
52.60,-0.3500,0.0,,
52.70,0.1291,0.0,,
52.80,-0.0890,0.0,,
52.90,-0.0475,0.0,,
53.00,0.0806,0.0,,
53.10,-0.1093,0.0,,
53.20,-0.0602,0.0,,
53.30,-0.0549,0.0,,
53.40,-0.0787,0.0,,
53.50,-0.1036,0.0,,
53.60,-0.1283,0.0,,
53.70,-0.0094,0.0,,
53.80,-0.1053,0.0,,
53.90,0.0335,0.0,,
54.00,-0.1191,0.0,,
54.10,-0.0343,0.0,,
54.20,0.0033,0.0,,
54.30,-0.0024,0.0,,
54.40,0.1857,0.0,,
54.50,0.0504,0.0,,
54.60,0.1735,0.0,,
54.70,0.0190,0.0,,
54.80,0.0265,0.0,,
54.90,-0.0211,0.0,,
55.00,-0.1130,0.0,,
55.10,-0.1338,0.0,,
55.20,0.0394,0.0,,
55.30,0.0528,0.0,,
55.40,-0.0087,0.0,,
55.50,0.0192,0.0,,
55.60,-0.0176,0.0,,
55.70,-0.0764,0.0,,
55.80,0.0687,0.0,,
55.90,-0.0486,0.0,,
56.00,0.0050,0.0,,
56.10,-0.0266,0.0,,
56.20,-0.0959,0.0,,
56.30,0.1695,0.0,,
56.40,0.0435,0.0,,
56.50,0.1240,0.0,,
56.60,-0.0148,0.0,,
56.70,0.0253,0.0,,
56.80,0.0469,0.0,,
56.90,0.0655,0.0,,
57.00,-0.1542,0.0,,
57.10,0.2020,0.0,,
57.20,-0.0957,0.0,,
57.30,-0.0937,0.0,,
57.40,-0.0380,0.0,,
57.50,-0.1072,0.0,,
57.60,-0.1204,0.0,,
57.70,-0.0403,0.0,,
57.80,-0.0313,0.0,,
57.90,0.1549,0.0,,
58.00,0.1002,0.0,,
58.10,-0.0275,0.0,,
58.20,0.1933,0.0,,
58.30,0.0160,0.0,,
58.40,0.0335,0.0,,
58.50,-0.0886,0.0,,
58.60,0.1959,0.0,,
58.70,0.0509,0.0,,
58.80,0.0583,0.0,,
58.90,0.2376,0.0,,
59.00,0.0621,0.0,,
59.10,0.1330,0.0,,
59.20,0.0276,0.0,,
59.30,-0.0442,0.0,,
59.40,-0.0052,0.0,,
59.50,-0.0996,0.0,,
59.60,0.0717,0.0,,
59.70,-0.0319,0.0,,
59.80,-0.0097,0.0,,
59.90,-0.0437,0.0,,
60.00,0.0000,0.0,,
60.10,0.0646,0.0,,
60.20,-0.1669,0.0,,
60.30,-0.0448,0.0,,
60.40,-0.0190,0.0,,
60.50,-0.1054,0.0,,
60.60,0.0905,0.0,,
60.70,0.0321,0.0,,
60.80,0.0190,0.0,,
60.90,-0.2043,0.0,,
61.00,0.1493,0.0,,
61.10,-0.1086,0.0,,
61.20,0.1147,0.0,,
61.30,-0.0242,0.0,,
61.40,-0.0696,0.0,,
61.50,0.0428,0.0,,
61.60,0.0162,0.0,,
61.70,0.1130,0.0,,
61.80,0.0483,0.0,,
61.90,-0.0808,0.0,,
62.00,0.0686,0.0,,
62.10,0.0808,0.0,,
62.20,0.0831,0.0,,
62.30,-0.1053,0.0,,
62.40,-0.1865,0.0,,
62.50,0.0442,0.0,,
62.60,0.0088,0.0,,
62.70,0.1719,0.0,,
62.80,0.0649,0.0,,
62.90,-0.1039,0.0,,
63.00,-0.1995,0.0,,
63.10,0.1748,0.0,,
63.20,0.0061,0.0,,
63.30,0.0160,0.0,,
63.40,-0.2077,0.0,,
63.50,-0.1369,0.0,,
63.60,0.0113,0.0,,
63.70,0.0322,0.0,,
63.80,0.0717,0.0,,
63.90,-0.0574,0.0,,
64.00,-0.0551,0.0,,
64.10,0.1415,0.0,,
64.20,-0.1282,0.0,,
64.30,-0.0136,0.0,,
64.40,-0.0536,0.0,,
64.50,-0.1970,0.0,,
64.60,0.1968,0.0,,
64.70,0.0178,0.0,,
64.80,0.0959,0.0,,
64.90,-0.1217,0.0,,
65.00,-0.0524,0.0,,
65.10,0.0404,0.0,,
65.20,0.1121,0.0,,
65.30,0.0015,0.0,,
65.40,-0.0412,0.0,,
65.50,-0.0064,0.0,,
65.60,-0.0324,0.0,,
65.70,0.1623,0.0,,
65.80,0.0536,0.0,,
65.90,-0.0847,0.0,,
66.00,0.0703,0.0,,
66.10,0.2171,0.0,,
66.20,0.0697,0.0,,
66.30,-0.0218,0.0,,
66.40,-0.0183,0.0,,
66.50,0.1100,0.0,,
66.60,-0.0254,0.0,,
66.70,-0.0568,0.0,,
66.80,-0.1102,0.0,,
66.90,0.0179,0.0,,
67.00,0.0421,0.0,,
67.10,0.0306,0.0,,
67.20,-0.0098,0.0,,
67.30,0.0382,0.0,,
67.40,-0.0845,0.0,,
67.50,0.0692,0.0,,
67.60,0.0762,0.0,,
67.70,-0.0402,0.0,,
67.80,-0.0252,0.0,,
67.90,0.0174,0.0,,
68.00,0.0298,0.0,,
68.10,-0.0306,0.0,,
68.20,-0.0563,0.0,,
68.30,0.1660,0.0,,
68.40,-0.1846,0.0,,
68.50,0.1269,0.0,,
68.60,-0.2227,0.0,,
68.70,-0.0979,0.0,,
68.80,0.0268,0.0,,
68.90,0.0042,0.0,,
69.00,-0.0270,0.0,,
69.10,-0.0008,0.0,,
69.20,-0.0302,0.0,,
69.30,0.0506,0.0,,
69.40,-0.4123,0.0,,
69.50,0.2056,0.0,,
69.60,0.0679,0.0,,
69.70,-0.2079,0.0,,
69.80,-0.1429,0.0,,
69.90,-0.1519,0.0,,
70.00,0.0279,0.0,,
70.10,0.2568,0.0,,
70.20,0.0606,0.0,,
70.30,0.0513,0.0,,
70.40,-0.0736,0.0,,
70.50,0.0356,0.0,,
70.60,0.0363,0.0,,
70.70,0.0196,0.0,,
70.80,-0.1166,0.0,,
70.90,0.0191,0.0,,
71.00,0.0298,0.0,,
71.10,-0.0310,0.0,,
71.20,0.0102,0.0,,
71.30,0.1261,0.0,,
71.40,-0.0277,0.0,,
71.50,-0.1037,0.0,,
71.60,-0.1006,0.0,,
71.70,-0.1982,0.0,,
71.80,0.0922,0.0,,
71.90,-0.1255,0.0,,
72.00,0.0161,0.0,,
72.10,-0.0431,0.0,,
72.20,-0.0780,0.0,,
72.30,-0.1002,0.0,,
72.40,0.0452,0.0,,
72.50,0.0630,0.0,,
72.60,-0.0765,0.0,,
72.70,-0.0371,0.0,,
72.80,0.1746,0.0,,
72.90,-0.0781,0.0,,
73.00,-0.0595,0.0,,
73.10,0.2247,0.0,,
73.20,0.0519,0.0,,
73.30,-0.0975,0.0,,
73.40,0.2124,0.0,,
73.50,-0.0391,0.0,,
73.60,0.0461,0.0,,
73.70,0.0063,0.0,,
73.80,0.0506,0.0,,
73.90,0.0981,0.0,,
74.00,0.0972,0.0,,
74.10,-0.1873,0.0,,
74.20,0.1681,0.0,,
74.30,-0.0416,0.0,,
74.40,-0.0636,0.0,,
74.50,0.1377,0.0,,
74.60,0.1065,0.0,,
74.70,0.0332,0.0,,
74.80,-0.1620,0.0,,
74.90,0.0081,0.0,,
75.00,-0.0524,0.0,,
75.10,0.0704,0.0,,
75.20,-0.0694,0.0,,
75.30,-0.0979,0.0,,
75.40,0.0221,0.0,,
75.50,0.0544,0.0,,
75.60,-0.0916,0.0,,
75.70,0.1517,0.0,,
75.80,-0.2161,0.0,,
75.90,-0.1742,0.0,,
76.00,-0.0964,0.0,,
76.10,-0.0101,0.0,,
76.20,0.0801,0.0,,
76.30,0.1320,0.0,,
76.40,0.0332,0.0,,
76.50,0.0051,0.0,,
76.60,0.0165,0.0,,
76.70,-0.0032,0.0,,
76.80,0.0466,0.0,,
76.90,0.0058,0.0,,
77.00,-0.2712,0.0,,
77.10,0.0116,0.0,,
77.20,-0.0070,0.0,,
77.30,-0.1158,0.0,,
77.40,-0.0675,0.0,,
77.50,0.0005,0.0,,
77.60,0.0841,0.0,,
77.70,-0.1555,0.0,,
77.80,0.0190,0.0,,
77.90,0.1091,0.0,,
78.00,-0.1991,0.0,,
78.10,0.0711,0.0,,
78.20,-0.0839,0.0,,
78.30,-0.1953,0.0,,
78.40,-0.1890,0.0,,
78.50,0.0752,0.0,,
78.60,0.0099,0.0,,
78.70,0.0246,0.0,,
78.80,-0.0683,0.0,,
78.90,-0.0972,0.0,,
79.00,0.0136,0.0,,
79.10,0.0429,0.0,,
79.20,-0.0372,0.0,,
79.30,-0.1841,0.0,,
79.40,0.1117,0.0,,
79.50,-0.0773,0.0,,
79.60,-0.1123,0.0,,
79.70,-0.0178,0.0,,
79.80,-0.0435,0.0,,
79.90,-0.0918,0.0,,
80.00,0.0095,0.0,,
80.10,-0.0614,0.0,,
80.20,-0.0593,0.0,,
80.30,0.0488,0.0,,
80.40,0.1619,0.0,,
80.50,0.0807,0.0,,
80.60,0.0617,0.0,,
80.70,-0.0423,0.0,,
80.80,0.1613,0.0,,
80.90,-0.0563,0.0,,
81.00,-0.2028,0.0,,
81.10,-0.0202,0.0,,
81.20,0.0347,0.0,,
81.30,-0.0372,0.0,,
81.40,0.1106,0.0,,
81.50,0.0445,0.0,,
81.60,-0.0513,0.0,,
81.70,0.1031,0.0,,
81.80,0.2414,0.0,,
81.90,-0.0779,0.0,,
82.00,0.0435,0.0,,
82.10,-0.0170,0.0,,
82.20,-0.0131,0.0,,
82.30,-0.0216,0.0,,
82.40,-0.0801,0.0,,
82.50,-0.1195,0.0,,
82.60,0.0292,0.0,,
82.70,0.0633,0.0,,
82.80,-0.0556,0.0,,
82.90,-0.1912,0.0,,
83.00,0.0579,0.0,,
83.10,0.0400,0.0,,
83.20,-0.0323,0.0,,
83.30,0.1534,0.0,,
83.40,-0.0285,0.0,,
83.50,0.1013,0.0,,
83.60,0.0838,0.0,,
83.70,0.0480,0.0,,
83.80,0.0521,0.0,,
83.90,0.1479,0.0,,
84.00,0.1566,0.0,,
84.10,0.0119,0.0,,
84.20,-0.0375,0.0,,
84.30,-0.1050,0.0,,
84.40,-0.0808,0.0,,
84.50,0.0727,0.0,,
84.60,-0.1444,0.0,,
84.70,0.0412,0.0,,
84.80,-0.0260,0.0,,
84.90,0.0325,0.0,,
85.00,-0.1317,0.0,,
85.10,-0.0215,0.0,,
85.20,-0.0443,0.0,,
85.30,-0.2204,0.0,,
85.40,-0.0428,0.0,,
85.50,-0.0258,0.0,,
85.60,0.0814,0.0,,
85.70,0.0915,0.0,,
85.80,0.0124,0.0,,
85.90,0.0820,0.0,,
86.00,-0.0096,0.0,,
86.10,0.2282,0.0,,
86.20,-0.1284,0.0,,
86.30,0.0812,0.0,,
86.40,-0.0770,0.0,,
86.50,-0.0764,0.0,,
86.60,0.1351,0.0,,
86.70,-0.0603,0.0,,
86.80,-0.0061,0.0,,
86.90,-0.1854,0.0,,
87.00,0.0601,0.0,,
87.10,-0.0226,0.0,,
87.20,-0.0950,0.0,,
87.30,0.0647,0.0,,
87.40,0.0150,0.0,,
87.50,-0.0265,0.0,,
87.60,-0.0781,0.0,,
87.70,-0.1432,0.0,,
87.80,-0.0240,0.0,,
87.90,0.0061,0.0,,
88.00,-0.0968,0.0,,
88.10,-0.0652,0.0,,
88.20,0.0645,0.0,,
88.30,-0.0692,0.0,,
88.40,-0.0170,0.0,,
88.50,0.0879,0.0,,
88.60,-0.0367,0.0,,
88.70,-0.1798,0.0,,
88.80,-0.0275,0.0,,
88.90,0.1021,0.0,,
89.00,-0.0552,0.0,,
89.10,-0.0565,0.0,,
89.20,0.0667,0.0,,
89.30,0.1892,0.0,,
89.40,0.0239,0.0,,
89.50,0.0519,0.0,,
89.60,0.0284,0.0,,
89.70,-0.0618,0.0,,
89.80,-0.0993,0.0,,
89.90,0.0982,0.0,,
90.00,0.1029,0.0,,
90.10,0.1044,0.0,,
90.20,0.1358,0.0,,
90.30,-0.1875,0.0,,
90.40,0.0214,0.0,,
